id_arbol,altura_tot,diametro,inclinacio
40227,2,10,0
40228,2,10,0
40229,2,10,0
40230,2,10,0
40231,2,10,0
40232,2,10,0
40233,2,10,0
40234,2,10,1
40235,18,112,13
40236,12,50,0
40237,30,95,0
40238,18,60,39
40239,25,120,0
40240,22,65,0
40241,8,38,0
40242,18,20,33
40243,4,6,0
40244,7,10,0
40245,8,15,0
40246,7,11,0
40247,8,9,0
40248,7,15,0
40249,8,13,0
40250,4,7,0
40251,5,6,0
40252,5,6,0
40253,8,15,0
40254,7,13,0
40255,8,10,0
40256,4,8,0
40257,10,12,0
40258,3,14,0
40259,8,16,0
40260,8,10,0
40261,7,16,0
40262,5,6,7
40263,5,6,0
40264,8,10,0
40265,7,15,0
40266,4,5,0
40267,3,10,0
40268,3,10,0
40269,3,12,0
40270,3,10,0
40271,3,10,0
40272,3,10,0
40273,3,10,0
40274,3,10,0
40275,3,10,0
40276,14,75,0
40277,13,32,0
40278,3,10,0
40279,3,10,0
40280,2,10,0
40281,3,10,0
40282,2,10,0
40283,2,10,0
40284,2,10,0
40285,2,10,0
40286,2,10,0
40287,1,12,0
40288,20,92,0
40289,12,35,0
40290,12,35,0
40291,15,35,0
40292,15,35,0
40293,15,35,0
40294,13,32,0
40295,14,32,0
40296,14,30,0
40297,12,32,0
40298,14,32,0
40299,16,35,0
40300,13,30,0
40301,15,32,0
40302,15,34,0
40303,15,32,0
40304,14,33,0
40305,15,34,0
40306,5,10,0
40307,16,35,0
40308,16,35,0
40309,16,39,0
40310,15,30,0
40311,14,33,0
40312,16,35,0
40313,13,30,0
40314,16,35,0
40315,15,35,0
40316,14,32,0
40317,16,35,0
40318,13,31,0
40319,5,10,0
40320,12,35,0
40321,16,35,0
40322,16,35,0
40323,15,32,0
40324,15,33,0
40325,16,35,0
40326,16,35,0
40327,16,35,0
40328,14,32,0
40329,15,34,0
40330,13,32,0
40331,12,35,0
40332,12,30,0
40333,16,35,0
40334,14,32,0
40335,13,30,0
40336,14,32,0
40337,5,24,17
40338,2,10,0
40339,2,10,0
40340,2,10,0
40341,2,10,0
40342,2,10,0
40343,2,10,0
40344,20,100,0
40345,23,30,0
40346,16,56,2
40347,26,35,5
40348,10,25,0
40349,9,25,0
40350,10,27,0
40351,8,18,0
40352,9,22,0
40353,2,19,0
40354,10,25,0
40355,8,19,0
40356,2,2,0
40357,4,5,0
40358,4,5,0
40359,3,3,0
40360,4,8,0
40361,6,8,0
40362,6,8,0
40363,3,4,0
40364,2,2,0
40365,3,6,0
40366,3,15,0
40367,2,5,0
40368,18,46,8
40369,15,400,0
40370,12,28,30
40371,8,36,0
40372,25,90,2
40373,18,73,10
40374,23,80,3
40375,13,40,22
40376,8,22,15
40377,7,38,0
40378,16,60,0
40379,9,7,15
40380,6,22,15
40381,12,24,10
40382,11,22,10
40383,12,26,10
40384,10,22,10
40385,12,24,6
40386,12,30,0
40387,26,206,0
40388,2,5,0
40389,5,20,15
40390,17,115,0
40391,35,116,5
40392,2,20,0
40393,11,7,0
40394,14,29,0
40395,6,36,20
40396,17,90,0
40397,2,20,25
40398,25,88,4
40399,19,86,6
40400,29,42,14
40401,24,4,0
40402,2,9,9
40403,10,42,0
40404,20,40,0
40405,12,102,0
40406,5,16,6
40407,10,20,0
40408,2,6,0
40409,8,20,0
40410,2,5,0
40411,11,49,10
40412,12,40,12
40413,8,40,25
40414,4,9,0
40415,9,11,0
40416,5,7,0
40417,9,52,19
40418,16,90,13
40419,30,86,7
40420,20,113,10
40421,3,3,0
40422,19,56,0
40423,4,20,31
40424,2,6,0
40425,15,90,0
40426,7,18,24
40427,21,82,6
40428,10,30,14
40429,5,30,0
40430,5,36,0
40431,17,40,10
40432,6,45,18
40433,5,35,12
40434,6,50,0
40435,7,92,0
40436,22,49,0
40437,1,22,0
40438,17,57,0
40439,28,76,15
40440,1,28,0
40441,19,169,0
40442,18,94,10
40443,24,102,0
40444,21,82,8
40445,21,80,0
40446,19,56,0
40447,26,165,0
40448,13,26,0
40449,20,70,0
40450,22,115,0
40451,20,32,0
40452,22,90,10
40453,11,58,30
40454,23,60,0
40455,26,132,5
40456,16,46,0
40457,19,125,0
40458,25,86,8
40459,26,82,0
40460,1,20,0
40461,1,56,0
40462,1,27,0
40463,25,50,9
40464,23,53,11
40465,6,50,12
40466,30,61,0
40467,26,60,12
40468,30,58,5
40469,31,54,14
40470,25,72,10
40471,22,65,0
40472,19,42,0
40473,12,40,20
40474,23,58,0
40475,23,50,10
40476,11,38,0
40477,31,75,2
40478,15,64,11
40479,17,82,46
40480,28,85,8
40481,8,50,0
40482,27,58,0
40483,27,74,2
40484,18,21,0
40485,21,80,0
40486,17,65,23
40487,23,94,0
40488,8,37,25
40489,28,55,0
40490,5,25,0
40491,6,25,0
40492,5,27,10
40493,3,3,0
40494,3,3,0
40495,3,3,0
40496,3,5,0
40497,3,3,0
40498,3,3,0
40499,6,20,15
40500,10,58,0
40501,21,65,0
40502,7,16,0
40503,6,20,0
40504,1,70,0
40505,16,40,0
40506,3,14,10
40507,7,24,26
40508,20,81,28
40509,9,18,0
40510,11,119,0
40511,8,25,0
40512,6,20,6
40513,4,20,0
40514,10,120,0
40515,12,60,10
40516,26,80,10
40517,17,45,6
40518,17,56,7
40519,20,106,7
40520,26,82,0
40521,24,86,5
40522,39,84,0
40523,15,26,0
40524,13,32,16
40525,32,70,20
40526,19,78,0
40527,32,70,16
40528,11,37,9
40529,19,36,0
40530,9,34,18
40531,2,2,0
40532,12,26,0
40533,30,54,10
40534,25,42,0
40535,14,36,23
40536,41,110,0
40537,32,75,0
40538,15,48,19
40539,24,68,20
40540,2,3,1
40541,2,2,15
40542,6,50,20
40543,5,16,10
40544,32,138,0
40545,26,46,0
40546,16,19,12
40547,21,68,0
40548,30,100,15
40549,34,65,5
40550,32,75,0
40551,10,34,23
40552,35,90,8
40553,27,58,0
40554,12,33,30
40555,27,54,0
40556,2,2,1
40557,15,19,11
40558,35,100,0
40559,11,115,0
40560,12,42,3
40561,19,35,0
40562,11,35,8
40563,34,72,0
40564,28,60,5
40565,27,2,0
40566,17,44,0
40567,25,70,5
40568,25,43,30
40569,2,3,0
40570,2,3,0
40571,33,120,0
40572,45,128,8
40573,17,60,9
40574,32,134,0
40575,43,125,9
40576,40,53,0
40577,16,42,0
40578,5,90,8
40579,45,70,0
40580,14,58,0
40581,7,30,3
40582,8,34,8
40583,36,100,4
40584,17,66,16
40585,28,50,10
40586,29,102,0
40587,35,125,0
40588,20,80,20
40589,35,90,0
40590,26,90,5
40591,26,78,15
40592,12,37,19
40593,22,65,20
40594,19,78,0
40595,26,89,34
40596,16,80,30
40597,3,7,0
40598,2,8,0
40599,8,18,14
40600,4,14,0
40601,3,20,10
40602,8,19,0
40603,8,20,0
40604,1,32,15
40605,14,24,0
40606,6,11,15
40607,11,50,13
40608,9,43,15
40609,4,92,0
40610,3,17,8
40611,5,25,2
40612,2,11,0
40613,16,54,0
40614,4,32,5
40615,5,18,6
40616,3,50,0
40617,7,24,12
40618,5,77,0
40619,6,116,0
40620,6,120,0
40621,2,16,0
40622,15,32,17
40623,30,80,5
40624,20,80,15
40625,24,42,10
40626,30,57,8
40627,25,52,5
40628,10,32,16
40629,13,45,7
40630,15,55,3
40631,20,36,10
40632,5,50,18
40633,20,57,13
40634,29,80,0
40635,10,33,0
40636,24,37,10
40637,23,85,15
40638,8,17,0
40639,13,100,10
40640,20,45,10
40641,30,70,0
40642,30,67,0
40643,30,52,7
40644,25,60,20
40645,12,48,23
40646,27,65,0
40647,13,30,14
40648,20,43,0
40649,25,45,15
40650,30,80,0
40651,23,87,0
40652,28,74,0
40653,27,54,6
40654,22,42,10
40655,30,55,0
40656,35,55,5
40657,27,90,0
40658,20,50,3
40659,15,55,7
40660,15,60,5
40661,15,55,34
40662,20,32,0
40663,29,70,30
40664,30,42,0
40665,30,80,23
40666,27,53,3
40667,29,72,0
40668,30,40,17
40669,20,46,0
40670,12,55,0
40671,8,28,0
40672,30,60,0
40673,20,30,5
40674,25,38,10
40675,15,33,20
40676,35,60,15
40677,26,110,0
40678,29,53,0
40679,25,40,0
40680,32,70,3
40681,13,50,10
40682,25,60,5
40683,26,66,0
40684,25,52,10
40685,25,60,10
40686,35,90,5
40687,15,27,10
40688,30,90,0
40689,20,30,5
40690,30,65,8
40691,28,55,0
40692,20,55,11
40693,13,32,13
40694,27,50,18
40695,30,105,20
40696,8,56,0
40697,10,57,0
40698,20,52,22
40699,25,55,15
40700,30,35,0
40701,30,55,0
40702,27,53,11
40703,8,50,5
40704,3,1,0
40705,3,1,0
40706,2,1,0
40707,3,1,0
40708,10,128,5
40709,26,60,0
40710,25,59,0
40711,3,2,0
40712,2,2,0
40713,3,1,0
40714,3,1,0
40715,2,2,0
40716,2,1,0
40717,3,2,0
40718,2,2,0
40719,25,80,0
40720,2,2,0
40721,3,2,5
40722,3,1,0
40723,2,2,0
40724,2,2,0
40725,3,2,0
40726,2,1,0
40727,2,2,0
40728,3,2,0
40729,2,1,0
40730,26,66,0
40731,26,60,0
40732,25,58,0
40733,3,2,0
40734,2,2,0
40735,2,2,0
40736,2,2,0
40737,26,60,0
40738,26,60,0
40739,26,60,0
40740,3,1,0
40741,2,2,0
40742,3,1,0
40743,3,2,0
40744,3,2,0
40745,3,2,0
40746,3,1,0
40747,2,2,0
40748,3,2,0
40749,3,1,0
40750,2,1,0
40751,2,2,0
40752,25,58,0
40753,3,2,0
40754,3,1,0
40755,2,2,0
40756,3,2,0
40757,25,88,0
40758,3,1,0
40759,3,1,0
40760,3,1,0
40761,3,1,0
40762,3,1,0
40763,2,1,0
40764,26,24,0
40765,26,60,0
40766,2,2,0
40767,2,1,0
40768,27,43,0
40769,20,26,0
40770,30,68,0
40771,33,76,0
40772,25,25,5
40773,25,55,0
40774,12,23,0
40775,15,39,0
40776,20,45,0
40777,20,24,0
40778,25,125,0
40779,27,70,0
40780,25,60,0
40781,30,60,3
40782,25,90,5
40783,19,52,0
40784,20,40,0
40785,17,50,5
40786,11,22,0
40787,25,70,0
40788,30,110,0
40789,20,28,7
40790,15,50,0
40791,25,52,0
40792,20,55,0
40793,24,76,7
40794,30,110,0
40795,27,50,7
40796,17,45,7
40797,3,3,0
40798,25,100,0
40799,22,43,0
40800,21,24,0
40801,10,26,0
40802,15,25,0
40803,4,26,7
40804,25,92,0
40805,22,52,0
40806,23,46,0
40807,27,50,0
40808,13,35,10
40809,2,2,0
40810,9,24,7
40811,9,28,3
40812,12,30,0
40813,12,21,5
40814,11,20,0
40815,3,18,12
40816,4,191,0
40817,12,31,0
40818,8,10,8
40819,14,36,6
40820,18,34,0
40821,2,16,0
40822,3,10,0
40823,13,20,8
40824,12,29,1
40825,20,90,10
40826,21,89,0
40827,16,74,0
40828,16,45,10
40829,6,15,0
40830,27,75,0
40831,21,35,6
40832,12,52,30
40833,16,83,0
40834,16,178,0
40835,17,42,0
40836,14,50,7
40837,3,10,0
40838,4,12,0
40839,4,10,0
40840,4,10,0
40841,3,8,0
40842,22,50,6
40843,4,16,0
40844,4,16,0
40845,4,10,0
40846,7,28,0
40847,7,18,0
40848,20,42,0
40849,21,36,0
40850,1,5,0
40851,23,120,0
40852,15,300,0
40853,14,25,20
40854,12,60,0
40855,14,40,0
40856,17,36,0
40857,7,12,0
40858,9,24,0
40859,6,12,0
40860,11,35,0
40861,16,70,7
40862,6,16,0
40863,2,5,8
40864,9,21,0
40865,6,30,0
40866,7,32,0
40867,22,50,0
40868,13,18,0
40869,14,65,5
40870,38,150,0
40871,3,8,0
40872,2,9,0
40873,18,97,0
40874,16,42,0
40875,14,38,0
40876,14,23,0
40877,8,43,20
40878,3,80,0
40879,20,72,0
40880,14,67,9
40881,11,28,0
40882,17,29,10
40883,10,25,27
40884,30,48,0
40885,2,2,16
40886,2,5,0
40887,17,39,5
40888,10,59,3
40889,9,50,0
40890,7,35,5
40891,8,23,8
40892,8,22,4
40893,6,10,0
40894,8,20,3
40895,2,9,0
40896,3,8,13
40897,9,34,5
40898,3,45,0
40899,3,38,0
40900,16,49,12
40901,2,85,24
40902,15,40,0
40903,13,32,4
40904,3,2,5
40905,1,1,0
40906,1,2,0
40907,1,1,0
40908,2,100,0
40909,4,12,0
40910,23,33,0
40911,15,55,0
40912,9,39,0
40913,19,62,15
40914,15,67,0
40915,20,85,0
40916,5,15,0
40917,21,50,0
40918,20,50,0
40919,7,27,0
40920,20,70,0
40921,16,142,0
40922,20,105,0
40923,12,22,15
40924,6,7,0
40925,20,56,0
40926,23,48,0
40927,3,12,20
40928,7,26,0
40929,37,172,7
40930,2,25,0
40931,1,8,0
40932,10,34,18
40933,24,95,7
40934,14,76,3
40935,7,20,18
40936,6,13,0
40937,20,34,10
40938,2,5,15
40939,21,75,0
40940,11,90,0
40941,9,25,0
40942,9,31,5
40943,9,24,0
40944,7,12,6
40945,3,10,10
40946,25,106,0
40947,9,42,7
40948,14,84,0
40949,8,25,6
40950,5,10,0
40951,2,6,0
40952,3,30,0
40953,3,8,0
40954,3,5,0
40955,18,56,0
40956,18,36,0
40957,11,102,0
40958,14,130,0
40959,8,34,20
40960,13,46,12
40961,9,13,0
40962,15,89,0
40963,11,42,0
40964,20,68,2
40965,20,50,0
40966,4,8,0
40967,32,150,0
40968,32,80,20
40969,17,78,10
40970,21,74,7
40971,22,62,0
40972,19,22,13
40973,12,15,0
40974,22,23,0
40975,25,55,5
40976,22,65,0
40977,22,50,10
40978,12,55,20
40979,3,2,5
40980,18,60,0
40981,16,60,5
40982,15,30,0
40983,12,25,0
40984,12,25,0
40985,7,25,0
40986,7,25,0
40987,7,25,0
40988,20,45,10
40989,21,38,0
40990,12,15,0
40992,15,22,0
40993,20,54,0
40994,22,81,0
40995,18,43,0
40996,6,30,0
40997,14,101,0
40998,14,44,16
40999,18,42,14
41000,10,58,0
41001,10,167,27
41002,2,150,0
41003,10,28,12
41004,13,33,5
41005,4,15,8
41006,20,35,10
41007,20,32,9
41008,22,90,7
41009,30,110,0
41010,6,25,0
41011,7,46,15
41012,6,16,0
41013,3,20,0
41014,20,50,0
41015,10,22,0
41016,8,22,0
41017,12,27,0
41018,12,56,0
41019,13,35,0
41020,2,7,0
41021,4,80,0
41022,24,91,3
41023,23,86,4
41024,8,35,0
41025,26,65,0
41026,27,78,0
41027,12,45,3
41028,22,88,0
41029,5,15,0
41030,19,76,16
41031,2,22,0
41032,15,28,0
41033,10,26,0
41034,13,100,0
41035,15,75,5
41036,8,40,0
41037,27,114,8
41038,27,64,15
41039,27,50,0
41040,27,63,5
41041,27,52,5
41042,5,78,0
41043,35,110,0
41044,11,33,0
41045,9,30,0
41046,26,80,0
41047,26,50,0
41048,28,98,0
41049,21,45,0
41050,12,30,0
41051,19,70,0
41052,6,15,0
41053,3,10,0
41054,3,15,0
41055,3,25,0
41056,13,30,0
41057,4,20,0
41058,4,20,0
41059,18,89,0
41060,17,63,6
41061,9,21,0
41062,8,60,0
41063,6,50,0
41064,15,52,19
41065,10,60,5
41066,5,125,0
41067,5,60,0
41068,5,18,46
41069,11,50,4
41070,8,37,9
41071,8,28,25
41072,9,63,4
41073,15,73,8
41074,29,160,0
41075,8,30,0
41076,13,97,0
41077,16,52,8
41078,16,41,12
41079,16,51,10
41080,16,64,0
41081,18,103,0
41082,4,4,15
41083,10,30,0
41084,8,35,0
41085,12,406,0
41086,16,487,0
41087,12,70,80
41088,4,35,0
41089,26,110,20
41090,5,15,0
41091,7,16,27
41092,10,41,0
41093,20,44,6
41094,30,115,0
41095,18,47,0
41096,7,27,15
41097,9,6,0
41098,21,75,8
41099,7,51,44
41100,28,143,0
41101,22,67,0
41102,13,68,0
41103,13,40,0
41104,19,40,0
41105,7,32,88
41106,10,96,0
41107,21,80,8
41108,37,120,6
41109,17,52,0
41110,6,17,7
41111,8,72,0
41112,6,90,0
41113,13,60,0
41114,19,74,10
41115,3,7,4
41116,8,27,5
41117,19,92,0
41118,20,40,8
41119,15,92,7
41120,30,80,5
41121,30,60,10
41122,29,92,0
41123,9,25,0
41124,10,50,30
41125,10,36,9
41126,9,15,8
41127,9,15,15
41128,10,27,0
41129,12,32,15
41130,10,65,0
41131,27,111,3
41132,19,53,5
41133,30,102,2
41134,2,6,4
41135,3,9,5
41136,2,5,10
41137,4,8,0
41138,2,8,0
41139,5,6,12
41140,3,7,8
41141,2,16,0
41142,3,7,0
41143,1,8,90
41144,3,5,0
41145,2,4,40
41146,2,3,0
41147,19,60,0
41148,8,18,0
41149,8,14,4
41150,8,14,0
41151,7,32,6
41152,8,22,7
41153,8,30,0
41154,20,90,10
41155,10,32,0
41156,12,38,9
41157,13,43,0
41158,5,7,0
41159,4,11,0
41160,4,9,0
41161,23,98,0
41162,15,38,25
41163,20,65,0
41164,20,65,0
41165,20,65,0
41166,4,10,4
41167,5,5,7
41168,14,14,3
41169,7,15,13
41170,13,35,6
41171,15,120,0
41172,19,48,0
41173,10,74,0
41174,11,60,10
41175,18,176,0
41176,7,40,6
41177,7,10,0
41178,8,16,0
41179,13,70,0
41180,28,48,0
41181,28,35,0
41182,28,42,0
41183,30,50,21
41184,12,47,0
41185,12,20,10
41186,15,58,8
41187,15,53,0
41188,15,72,0
41189,22,52,0
41190,2,6,0
41191,4,28,5
41192,7,21,0
41193,6,12,7
41194,8,22,7
41195,5,15,16
41196,18,80,4
41197,4,7,0
41198,15,53,0
41199,15,72,40
41200,16,27,0
41201,11,40,0
41202,2,3,18
41203,18,122,0
41204,13,45,12
41205,5,8,0
41206,5,8,0
41207,6,8,0
41208,22,86,0
41209,1,4,0
41210,3,4,0
41211,2,30,0
41212,16,48,15
41213,20,35,12
41214,18,28,8
41215,12,45,2
41216,10,26,4
41217,3,140,0
41218,15,140,0
41219,18,160,0
41220,6,35,0
41221,1,35,0
41222,13,75,0
41223,13,78,0
41224,7,65,62
41225,22,20,12
41226,13,55,17
41227,3,19,47
41228,4,32,10
41229,20,50,0
41230,6,25,0
41231,1,7,0
41232,13,25,0
41233,6,27,0
41234,4,5,0
41235,8,45,0
41236,2,15,0
41237,19,60,0
41238,20,49,0
41239,20,65,0
41240,2,7,0
41241,7,25,0
41242,18,36,16
41243,3,4,0
41244,30,40,0
41245,30,55,0
41246,30,56,0
41247,2,11,19
41248,12,42,0
41249,4,14,0
41250,6,6,15
41251,22,54,0
41252,13,30,0
41253,25,60,16
41254,25,50,0
41255,19,47,0
41256,12,46,3
41257,10,32,6
41258,12,30,9
41259,21,52,0
41260,10,30,0
41261,8,15,0
41262,11,25,16
41263,7,15,0
41264,14,35,0
41265,16,34,0
41266,2,10,6
41267,16,20,0
41268,6,16,0
41269,4,14,0
41270,4,23,0
41271,3,9,20
41272,3,11,8
41273,2,3,0
41274,10,36,0
41275,9,33,0
41276,14,43,0
41277,7,46,0
41278,14,64,0
41279,19,55,0
41280,14,25,0
41281,18,100,0
41282,30,75,14
41283,24,50,0
41284,6,32,0
41285,18,75,14
41286,22,85,0
41287,18,65,10
41288,18,130,0
41289,5,16,6
41290,22,60,0
41291,5,26,5
41292,10,40,0
41293,15,14,0
41294,15,12,0
41295,16,19,0
41296,16,24,0
41297,17,29,10
41298,5,4,0
41299,7,10,5
41300,3,3,7
41301,10,58,8
41302,15,80,0
41303,18,76,10
41304,7,28,0
41305,2,3,5
41306,7,20,0
41307,7,21,0
41308,7,24,8
41309,7,33,8
41310,12,39,10
41311,3,10,7
41312,18,35,0
41313,11,80,0
41314,12,30,0
41315,15,28,0
41316,7,40,0
41317,14,40,0
41318,7,42,0
41319,9,18,10
41320,9,30,0
41321,9,16,25
41322,14,37,20
41323,14,25,45
41324,11,25,0
41325,10,25,12
41326,12,65,0
41327,5,70,0
41328,14,50,8
41329,10,31,15
41330,13,28,10
41331,10,150,0
41332,13,55,0
41333,18,90,0
41334,18,100,0
41335,15,60,0
41336,10,22,45
41337,16,60,12
41338,12,50,0
41339,14,42,14
41340,23,36,10
41341,7,14,9
41342,1,7,4
41343,25,101,0
41344,17,50,15
41345,13,110,20
41346,10,20,0
41347,15,48,32
41348,9,100,0
41349,11,50,15
41350,12,60,15
41351,3,10,20
41352,18,65,0
41353,15,38,0
41354,6,20,12
41355,4,2,7
41356,14,18,0
41357,11,32,0
41358,1,76,24
41359,27,130,11
41360,23,104,6
41361,13,28,3
41362,3,20,23
41363,3,12,0
41364,13,62,0
41365,6,98,0
41366,9,24,5
41367,13,53,0
41368,16,22,5
41369,18,38,8
41370,18,50,0
41371,18,65,7
41372,16,55,0
41373,15,75,0
41374,15,76,0
41375,16,110,0
41376,16,73,0
41377,11,62,0
41378,7,27,0
41379,8,25,0
41380,4,19,12
41381,14,34,0
41382,5,80,0
41383,22,76,9
41384,31,50,0
41385,22,69,0
41386,22,76,10
41387,20,54,0
41388,21,62,7
41389,21,50,0
41390,9,18,12
41391,16,63,0
41392,15,63,10
41393,6,40,0
41394,2,17,0
41395,13,20,15
41396,10,20,0
41397,16,60,0
41398,15,50,0
41399,15,50,0
41400,12,35,0
41401,12,35,0
41402,12,35,0
41403,12,35,0
41404,12,35,0
41405,16,35,0
41406,12,35,0
41407,12,35,0
41408,12,30,0
41409,10,80,0
41410,19,65,0
41411,1,15,0
41412,10,20,0
41413,21,50,0
41414,23,110,7
41415,22,90,10
41416,18,35,0
41417,7,20,6
41418,10,18,6
41419,2,35,0
41420,8,42,0
41421,16,64,19
41422,4,22,20
41423,4,11,0
41424,18,44,0
41425,15,55,7
41426,5,38,0
41427,28,75,0
41428,4,80,5
41429,7,40,0
41430,6,26,0
41431,8,22,6
41432,3,8,0
41433,3,31,0
41434,8,57,0
41435,15,40,15
41436,7,28,16
41437,23,63,0
41438,11,110,0
41439,9,55,0
41440,3,10,0
41441,10,30,0
41442,8,18,0
41443,14,54,0
41444,5,36,0
41445,21,112,0
41446,12,47,0
41447,13,46,40
41448,6,16,12
41449,21,72,0
41450,2,5,0
41451,10,120,0
41452,18,61,14
41453,3,12,0
41454,9,15,8
41455,4,9,11
41456,1,2,0
41457,12,30,0
41458,16,70,0
41459,6,16,10
41460,11,30,0
41461,4,18,0
41462,12,36,0
41463,4,10,0
41464,14,35,0
41465,10,30,0
41466,5,12,0
41467,7,10,0
41468,14,33,0
41469,3,8,6
41470,6,16,8
41471,1,5,0
41472,10,43,0
41473,14,35,0
41474,13,90,0
41475,7,52,0
41476,2,8,0
41477,4,16,0
41478,16,120,0
41479,14,30,4
41480,5,12,4
41481,7,40,0
41482,6,12,0
41483,7,24,0
41484,7,15,6
41485,6,14,7
41486,7,20,0
41487,3,8,0
41488,14,32,0
41489,7,26,0
41490,7,32,6
41491,12,24,0
41492,12,25,0
41493,6,26,0
41494,2,6,0
41495,14,56,0
41496,9,25,6
41497,7,18,0
41498,20,98,0
41499,17,45,0
41500,15,32,0
41501,3,5,0
41502,17,58,0
41503,2,10,0
41504,29,76,0
41505,17,65,0
41506,17,65,0
41507,17,50,19
41508,17,65,9
41509,17,48,0
41510,17,55,17
41511,12,55,14
41512,16,63,0
41513,17,60,0
41514,18,70,0
41515,7,19,0
41516,3,21,0
41517,19,110,0
41518,17,70,4
41519,11,40,0
41520,20,125,0
41521,15,80,0
41522,8,60,0
41523,2,4,0
41524,3,7,25
41525,4,12,0
41526,10,31,0
41527,10,41,0
41528,2,15,0
41529,8,75,0
41530,12,45,0
41531,12,60,40
41532,9,20,0
41533,13,128,0
41534,13,138,0
41535,15,40,0
41536,28,80,0
41537,24,70,6
41538,4,61,0
41539,13,40,0
41540,17,43,6
41541,7,17,0
41542,2,3,20
41543,2,15,0
41544,12,55,7
41545,10,28,20
41546,10,19,0
41547,8,20,0
41548,6,23,0
41549,2,12,5
41550,6,17,0
41551,12,30,0
41552,6,19,8
41553,12,35,0
41554,6,20,0
41555,18,30,0
41556,9,100,0
41558,1,3,0
41559,4,8,0
41560,12,25,0
41561,5,11,0
41562,7,13,15
41563,4,11,0
41564,8,13,0
41565,10,25,0
41566,10,13,16
41567,5,17,0
41568,2,4,0
41569,2,2,0
41570,5,25,0
41571,10,37,0
41572,7,45,0
41573,14,30,0
41574,8,50,0
41575,10,47,0
41577,2,8,0
41578,16,20,0
41579,18,60,0
41580,16,50,0
41581,9,40,20
41582,12,40,0
41583,12,30,0
41584,14,70,0
41585,24,65,0
41586,24,100,0
41587,15,53,0
41588,18,70,0
41589,10,30,0
41590,10,20,0
41591,6,20,0
41592,1,7,0
41593,3,11,0
41594,8,23,0
41595,2,10,0
41596,5,16,0
41597,4,10,0
41598,3,2,0
41599,3,5,13
41600,1,2,0
41601,4,3,0
41602,6,8,0
41603,19,15,10
41604,20,60,0
41605,10,40,0
41606,24,40,0
41607,9,30,0
41608,22,70,0
41609,14,50,6
41610,22,92,8
41611,9,30,0
41612,7,30,7
41613,6,35,0
41614,1,53,0
41615,3,4,25
41616,16,55,20
41617,20,40,6
41618,10,35,0
41619,23,80,0
41620,8,25,6
41621,27,120,0
41622,25,60,0
41623,27,115,0
41624,20,58,0
41625,27,75,0
41626,29,8,0
41627,2,8,0
41628,10,60,0
41629,22,106,0
41630,26,90,0
41631,4,6,4
41632,6,14,0
41633,19,40,0
41634,7,17,0
41635,5,7,0
41636,7,35,0
41637,1,20,0
41638,11,53,0
41639,2,16,0
41640,28,80,5
41641,21,50,0
41642,22,86,8
41643,6,47,0
41644,5,33,0
41645,7,54,0
41646,10,36,0
41647,12,35,0
41648,6,35,0
41649,16,52,0
41650,15,40,0
41651,5,15,0
41652,6,20,0
41653,13,30,35
41654,10,95,0
41655,6,24,0
41656,7,45,0
41657,11,44,0
41658,17,59,0
41659,17,50,0
41660,7,11,20
41661,22,89,0
41662,10,30,0
41663,10,20,0
41664,9,20,0
41665,3,10,0
41666,15,57,18
41667,15,51,0
41668,9,27,0
41669,9,26,0
41670,8,30,0
41671,5,15,0
41672,19,85,13
41673,10,34,6
41674,20,45,0
41675,5,30,10
41676,35,180,0
41677,26,110,7
41678,28,106,0
41679,25,42,0
41680,29,140,0
41681,7,25,12
41682,2,2,0
41683,6,12,0
41684,4,20,0
41685,9,20,0
41686,7,30,0
41687,8,25,0
41688,20,83,0
41689,22,76,0
41690,20,83,0
41691,9,25,0
41692,20,80,0
41693,5,20,0
41694,5,20,0
41695,9,20,0
41696,9,20,0
41697,9,20,0
41698,9,25,0
41699,6,16,0
41700,6,18,0
41701,9,30,0
41702,9,20,0
41703,6,10,0
41704,16,23,0
41705,16,25,0
41706,16,15,0
41707,16,15,0
41708,16,24,0
41709,16,24,0
41710,4,10,0
41711,5,20,16
41712,5,25,0
41713,9,32,0
41714,22,72,0
41715,3,19,0
41716,10,32,0
41717,6,25,10
41718,2,5,10
41719,12,55,0
41720,4,31,0
41721,4,26,0
41722,4,36,0
41723,4,46,0
41724,4,39,0
41725,3,29,0
41726,3,15,0
41727,2,7,0
41728,6,17,0
41729,4,31,0
41730,8,39,0
41731,17,38,0
41732,4,11,0
41733,3,9,0
41734,6,53,0
41735,6,36,10
41736,5,45,0
41737,15,48,0
41738,2,5,10
41739,1,1,0
41740,2,5,5
41741,8,27,11
41742,7,75,0
41743,13,33,9
41744,15,60,25
41745,10,28,0
41746,10,30,0
41747,21,43,5
41748,28,70,0
41749,12,40,0
41750,7,20,0
41751,11,26,0
41752,10,14,0
41753,17,41,20
41754,17,28,20
41755,2,6,0
41756,15,55,0
41757,15,23,8
41758,7,11,0
41759,10,35,0
41760,6,100,0
41761,11,50,0
41762,10,21,20
41763,8,28,6
41764,10,24,0
41765,18,58,9
41766,7,30,25
41767,10,21,5
41768,9,13,0
41769,7,39,0
41770,10,60,0
41774,10,45,0
41775,10,54,15
41776,5,13,0
41777,1,30,0
41778,19,92,13
41779,33,70,5
41780,16,78,10
41781,20,65,14
41782,9,45,0
41783,8,25,3
41784,2,8,0
41785,12,52,0
