long,lat,coord_x,coord_y
-58.3575641285,-34.6181377374, AV. - BRASIL," AV. - CALABRIA"""
-58.3569462537,-34.617582908, AV. - BRASIL," AV. - CALABRIA"""
-58.356928396099995,-34.6176494188, AV. - BRASIL," AV. - CALABRIA"""
-58.356797280500004,-34.61768996, AV. - BRASIL," AV. - CALABRIA"""
-58.3820101343,-34.6048467601,Jacarandá,Nativo/Autóctono
-58.3818956005,-34.6049097852,Tipuana,Nativo/Autóctono
-58.3813331312,-34.619240338699996,Esterculiáceas,Brachychiton
-58.381333255600005,-34.6193363421,Tabebuia,No Determinado
-58.4111051898,-34.5732889877, AV. - CASARES," AV."""
-58.4206879246,-34.580498103000004," AV. Y COLOMBIA (Veredón Sociedad Rural Argentina)""",Platanaceae
-58.413880086199995,-34.575093924, AV. - CASARES," AV."""
-58.413939277,-34.5748847219, AV. - CASARES," AV."""
-58.413853853599996,-34.5748523258, AV. - CASARES," AV."""
-58.413788432,-34.5749071075, AV. - CASARES," AV."""
-58.4142088612,-34.5749514462, AV. - CASARES," AV."""
-58.414234507799996,-34.574890067800006, AV. - CASARES," AV."""
-58.4141665966,-34.5749158222, AV. - CASARES," AV."""
-58.4189370667,-34.572471189299996, PEDRO, PRES.
-58.4376868233,-34.5628073623,Pináceas,Pinus
-58.4179872121,-34.5718414547, PEDRO, Pres.
-58.4146241232,-34.5782929115,Jacarandá,Nativo/Autóctono
-58.41758762520001,-34.571368048000004, PEDRO, Pres.
-58.417571724,-34.5715519373, PEDRO, Pres.
-58.4176310382,-34.5714963399, PEDRO, Pres.
-58.4176261006,-34.5715584478, PEDRO, Pres.
-58.4179521101,-34.5714548112, PEDRO, Pres.
-58.4179876645,-34.5714033516, PEDRO, Pres.
-58.418011433100006,-34.5713820861, PEDRO, Pres.
-58.4180459888,-34.57136416, PEDRO, Pres.
-58.41807958060001,-34.571314322199996, PEDRO, Pres.
-58.4178446135,-34.5711312424, PEDRO, Pres.
-58.3693050067,-34.625350061999995," AV.""",Salicáceas
-58.3691781917,-34.625342573000005," AV.""",Salicáceas
-58.3669612251,-34.6339908737,Nativo/Autóctono,108833.569781
-58.367161464300004,-34.6337959596,Nativo/Autóctono,108815.22983499999
-58.3672258789,-34.6338305351,Nativo/Autóctono,108809.31933099999
-58.36722301060001,-34.633763916599996,Nativo/Autóctono,108809.58008800002
-58.367274351099994,-34.6336918418,Nativo/Autóctono,108804.886453
-58.3672952541,-34.6336283969,Nativo/Autóctono,108802.974231
-58.3672880053,-34.6333870764,Nativo/Autóctono,108803.66958399999
-58.367311696099996,-34.63336519,Nativo/Autóctono,108801.496605
-58.380586604399994,-34.6149582682,Nativo/Autóctono,107585.931343
-58.3805123726,-34.6148263374,Nativo/Autóctono,107592.75584700001
-58.3711101108,-34.598622448,Leguminosas,Tipuana
-58.3753723576,-34.593172562199996,Cedrus,Exótico
-58.37515658979999,-34.5932145952,Phoenix,Exótico
-58.3637935647,-34.598708413699995, BOULEVARD - MANSO, JUANA - SANCHEZ DE THOMPSON
-58.387429877399995,-34.6096168671, HIPOLITO - DE MAYO," AV."""
-58.368103269399995,-34.6049942526, AV. - SARMIENTO - PERON, JUAN D.
-58.3589741665,-34.6157276827," BOULEVARD - CALABRIA""",Salicáceas
-58.3589636978,-34.6156410454," BOULEVARD - CALABRIA""",Salicáceas
-58.3589796367,-34.6156252837," BOULEVARD - CALABRIA""",Salicáceas
-58.3589986154,-34.615620071500004," BOULEVARD - CALABRIA""",Salicáceas
-58.35891719399999,-34.615597285999996," BOULEVARD - CALABRIA""",Salicáceas
-58.3589606022,-34.6155876775," BOULEVARD - CALABRIA""",Salicáceas
-58.3589977124,-34.6155570601," BOULEVARD - CALABRIA""",Salicáceas
-58.358954348900006,-34.6155307913," BOULEVARD - CALABRIA""",Salicáceas
-58.3589776332,-34.6154827643," BOULEVARD - CALABRIA""",Salicáceas
-58.3590222089,-34.615411047600006," BOULEVARD - CALABRIA""",Salicáceas
-58.359041867100004,-34.615297753200004," BOULEVARD - CALABRIA""",Salicáceas
-58.359044079899995,-34.6152719739," BOULEVARD - CALABRIA""",Salicáceas
-58.358993329899995,-34.6152233432," BOULEVARD - CALABRIA""",Salicáceas
-58.35903940520001,-34.615173082," BOULEVARD - CALABRIA""",Salicáceas
-58.3589981992,-34.6151656551," BOULEVARD - CALABRIA""",Salicáceas
-58.3589474417,-34.6151231541," BOULEVARD - CALABRIA""",Salicáceas
-58.358953193299996,-34.615145064000004," BOULEVARD - CALABRIA""",Salicáceas
-58.3585103191,-34.615211122699996," BOULEVARD - CALABRIA""",Magnoliáceas
-58.3586299005,-34.615235293299996," BOULEVARD - CALABRIA""",Proteáceas
-58.358645002799996,-34.6153656544," BOULEVARD - CALABRIA""",Proteáceas
-58.3587317823,-34.6153758245, ROSARIO," BOULEVARD - CALABRIA"""
-58.3587535038,-34.6153570029," BOULEVARD - CALABRIA""",Proteáceas
-58.3585366184,-34.6153681761," BOULEVARD - CALABRIA""",Magnoliáceas
-58.3588499845,-34.6156322046," BOULEVARD - CALABRIA""",Moráceas
-58.3807987748,-34.6125276761,Tipuana,Nativo/Autóctono
-58.3574792528,-34.6173080692, AV. - BRASIL," AV. - CALABRIA"""
-58.371580918599996,-34.5973446446,Leguminosas,Tipuana
-58.3745872467,-34.637483200700004,Pittosporum,Exótico
-58.3588341315,-34.6133030496," BOULEVARD - CALABRIA""",Leguminosas
-58.359034700200006,-34.6136953468," BOULEVARD - CALABRIA""",Oleáceas
-58.359108399899995,-34.6129985959," BOULEVARD - CALABRIA""",Oleáceas
-58.3587708854,-34.6132213252," BOULEVARD - CALABRIA""",Leguminosas
-58.358961761,-34.6135167996," BOULEVARD - CALABRIA""",Platanaceae
-58.3590932316,-34.6134477708," BOULEVARD - CALABRIA""",Oleáceas
-58.359096439,-34.613411175," BOULEVARD - CALABRIA""",Oleáceas
-58.3590661699,-34.6132896352," BOULEVARD - CALABRIA""",Oleáceas
-58.359120937200004,-34.6130875787," BOULEVARD - CALABRIA""",Oleáceas
-58.359122863500005,-34.6130289867," BOULEVARD - CALABRIA""",Oleáceas
-58.3588051137,-34.6132276644," BOULEVARD - CALABRIA""",Leguminosas
-58.3591055299,-34.6132902094," BOULEVARD - CALABRIA""",Oleáceas
-58.3590643068,-34.6138236469," BOULEVARD - CALABRIA""",Oleáceas
-58.359090031899996,-34.613478146599995," BOULEVARD - CALABRIA""",Oleáceas
-58.3590777978,-34.613145144099995," BOULEVARD - CALABRIA""",Oleáceas
-58.3587633562,-34.6131385665," BOULEVARD - CALABRIA""",Leguminosas
-58.3590771095,-34.6136990787," BOULEVARD - CALABRIA""",Oleáceas
-58.3590790066,-34.6136640143," BOULEVARD - CALABRIA""",Oleáceas
-58.359046194499996,-34.6135707775," BOULEVARD - CALABRIA""",Oleáceas
-58.3589313708,-34.613492705300004," BOULEVARD - CALABRIA""",Platanaceae
-58.3590500497,-34.6135394106," BOULEVARD - CALABRIA""",Oleáceas
-58.359085632799996,-34.6135085214," BOULEVARD - CALABRIA""",Oleáceas
-58.3589754034,-34.6137691244," BOULEVARD - CALABRIA""",Magnoliáceas
-58.3587859365,-34.6133050819," BOULEVARD - CALABRIA""",Leguminosas
-58.358713805200004,-34.6132663486," BOULEVARD - CALABRIA""",Leguminosas
-58.359082211499995,-34.6136294918," BOULEVARD - CALABRIA""",Oleáceas
-58.3588500817,-34.6137156525," BOULEVARD - CALABRIA""",Tiliaceas
-58.3590565086,-34.613957143600004," BOULEVARD - CALABRIA""",Oleáceas
-58.3825106257,-34.5913768276,Nativo/Autóctono,107411.550183
-58.411312461099996,-34.5756070551, AV. - CASARES," AV."""
-58.4107651626,-34.5755800505, AV. - CASARES," AV."""
-58.410691198100004,-34.5755234082, AV. - CASARES," AV."""
-58.4108383216,-34.5753544495, AV. - CASARES," AV."""
-58.4112838601,-34.5755068924, AV. - CASARES," AV."""
-58.4110251041,-34.5753782368, AV. - CASARES," AV."""
-58.4106794486,-34.5751402884, AV. - CASARES," AV."""
-58.41119066,-34.5751848564, AV. - CASARES," AV."""
-58.417059608100004,-34.5723993776, PEDRO, Pres.
-58.417131859499996,-34.5724028301, PEDRO, Pres.
-58.4159720662,-34.5720757973, PEDRO, Pres.
-58.415952980600004,-34.5721013911, PEDRO, Pres.
-58.399820461000004,-34.5711383427,Bombacáceas,Ceiba
-58.3997628563,-34.5710793583,Oleáceas,Fraxinus
-58.420185940900005,-34.5714601169, PEDRO, PRES.
-58.4077593228,-34.5853008271, CNEL., AV. - JUNCAL - SALGUERO
-58.4001742943,-34.5804771486, RAMON," MCAL."""
-58.4001128862,-34.5805396774, RAMON," MCAL."""
-58.3995565759,-34.5808615676, RAMON," MCAL."""
-58.3992622393,-34.5808004772, RAMON," MCAL."""
-58.399145692,-34.5808486439, RAMON," MCAL."""
-58.399100788,-34.5808486205, RAMON," MCAL."""
-58.416038972200006,-34.5724786796, PEDRO, Pres.
-58.4159582929,-34.5725403077, PEDRO, Pres.
-58.392134060500005,-34.5997469047,Washingtonia,Exótico
-58.381620207,-34.6261079652,Jacarandá,Nativo/Autóctono
-58.3818024737,-34.625949252699996,Ceiba,Nativo/Autóctono
-58.3817590151,-34.6258956784,Ceiba,Nativo/Autóctono
-58.3817154305,-34.6258595919,Ceiba,Nativo/Autóctono
-58.3815914264,-34.6258751945,Ceiba,Nativo/Autóctono
-58.4194330997,-34.5710786303, PEDRO, Pres.
-58.418805599799995,-34.5712988102, PEDRO, Pres.
-58.4007592689,-34.5800014835, PRES.," AV."""
-58.4205977448,-34.5816682386,Leguminosas,Acacia
-58.41298142229999,-34.5730653962, AV. - CASARES," AV."""
-58.412614044099996,-34.5734386253, AV. - CASARES," AV."""
-58.4126863578,-34.5735214078, AV. - CASARES," AV."""
-58.4128643858,-34.5734168226, AV. - CASARES," AV."""
-58.4131511025,-34.573252425300005, AV. - CASARES," AV."""
-58.4128940854,-34.5731388285, AV. - CASARES," AV."""
-58.3824513713,-34.5985860826,Eryobotrya,Exótico
-58.3758942678,-34.6224125417,Fraxinus,Exótico
-58.3757024266,-34.622442873699995,Fraxinus,Exótico
-58.37580117,-34.622491892199996,Erythrina,Nativo/Autóctono
-58.3807986079,-34.6263504442,Jacarandá,Nativo/Autóctono
-58.380950686999995,-34.6250624802,Platanus,Exótico
-58.381945119399994,-34.6252644339,Grevillea,Exótico
-58.3817207138,-34.596389955,Bombacáceas,Ceiba
-58.381700270100005,-34.5964504283,Bombacáceas,Ceiba
-58.380156137,-34.618370199299996," BERNARDO DE (E)""",Pináceas
-58.3801349033,-34.6182308223," BERNARDO DE (E)""",Bombacáceas
-58.3762993958,-34.594811415500004,Tipuana,Nativo/Autóctono
-58.376130987299995,-34.5949070294,Tipuana,Nativo/Autóctono
-58.3760468084,-34.594930317,Tipuana,Nativo/Autóctono
-58.376000103,-34.5948732225,Ceiba,Nativo/Autóctono
-58.3759476287,-34.5948079207,Ceiba,Nativo/Autóctono
-58.3763154446,-34.5945770515,Jacarandá,Nativo/Autóctono
-58.3764133749,-34.5946429262,Jacarandá,Nativo/Autóctono
-58.3714491041,-34.590184380100006, DR.," AV."""
-58.382164428100005,-34.5913774109," AV. - ARROYO - POSADAS""",Bombacáceas
-58.381707779399996,-34.59073492," AV. - ARROYO - POSADAS""",Arecaceas
-58.3816319686,-34.5905656686," AV. - ARROYO - POSADAS""",Arecaceas
-58.3816520546,-34.590647533," AV. - ARROYO - POSADAS""",Arecaceas
-58.3673239042,-34.6332755966,Nativo/Autóctono,108800.38955899999
-58.373767486999995,-34.637410851300004,Ficus,Exótico
-58.3737303971,-34.6374183963,Cupressus,Exótico
-58.392335508,-34.5997614441,Washingtonia,Exótico
-58.371598533100006,-34.5979853132,Leguminosas,Tipuana
-58.3814543442,-34.5976796529,Ceiba,Nativo/Autóctono
-58.381726833900004,-34.5951382148,Bombacáceas,Ceiba
-58.3816748751,-34.5949862871,Bombacáceas,Ceiba
-58.369421599,-34.6131499756,Tipuana,Nativo/Autóctono
-58.369399434399995,-34.6134700602,Tipuana,Nativo/Autóctono
-58.3809044879,-34.6192454607,Ceiba,Nativo/Autóctono
-58.3809118213,-34.619106103,Tabebuia,No Determinado
-58.3809172179,-34.6188290941,Ceiba,Nativo/Autóctono
-58.3809049561,-34.6187682387,Ceiba,Nativo/Autóctono
-58.380904046000005,-34.6186955821,Phytolacca,Nativo/Autóctono
-58.3807742405,-34.6187445333,Phytolacca,Nativo/Autóctono
-58.3807781033,-34.6189193251,Ceiba,Nativo/Autóctono
-58.3590239058,-34.614484729000004," BOULEVARD - CALABRIA""",Salicáceas
-58.3590097528,-34.6144674994," BOULEVARD - CALABRIA""",Salicáceas
-58.3590458224,-34.6143964064," BOULEVARD - CALABRIA""",Salicáceas
-58.3590161622,-34.6143988151," BOULEVARD - CALABRIA""",Salicáceas
-58.358972426499996,-34.6144092347," BOULEVARD - CALABRIA""",Oleáceas
-58.358924870699994,-34.614422806," BOULEVARD - CALABRIA""",Oleáceas
-58.358953543199995,-34.6144256248," BOULEVARD - CALABRIA""",Oleáceas
-58.358710143500005,-34.6144539932," BOULEVARD - CALABRIA""",Leguminosas
-58.3586072051,-34.614374759," BOULEVARD - CALABRIA""",Leguminosas
-58.3589788524,-34.6143272992," BOULEVARD - CALABRIA""",Oleáceas
-58.3589966775,-34.6141097066," BOULEVARD - CALABRIA""",Oleáceas
-58.3590048995,-34.614073926399996," BOULEVARD - CALABRIA""",Oleáceas
-58.3590054886,-34.6140385905," BOULEVARD - CALABRIA""",Oleáceas
-58.358920461400004,-34.6140232838," BOULEVARD - CALABRIA""",Oleáceas
-58.3588562541,-34.6140999418," BOULEVARD - CALABRIA""",Magnoliáceas
-58.3590554651,-34.6140948828," BOULEVARD - CALABRIA""",Oleáceas
-58.3590588781,-34.6140683834," BOULEVARD - CALABRIA""",Oleáceas
-58.3590696004,-34.614038645," BOULEVARD - CALABRIA""",Oleáceas
-58.3609905155,-34.6089759671," MARTA""",Leguminosas
-58.361111871999995,-34.6087891994," MARTA""",Leguminosas
-58.3611719227,-34.6086290633," MARTA""",Leguminosas
-58.361229099300004,-34.6085907095," MARTA""",Leguminosas
-58.36123868479999,-34.6085083257," MARTA""",Leguminosas
-58.361302154099995,-34.6083159207," MARTA""",Leguminosas
-58.3612315654,-34.6082663729," MARTA""",Leguminosas
-58.36124441,-34.608193547199996," MARTA""",Leguminosas
-58.3614361434,-34.6082293134," MARTA""",Leguminosas
-58.361461019,-34.6082148208," MARTA""",Leguminosas
-58.36143148439999,-34.6082053312," MARTA""",Leguminosas
-58.36146871020001,-34.6079862217," MARTA""",Leguminosas
-58.385046171999996,-34.6012144754,Nativo/Autóctono,107178.10172
-58.385108625600004,-34.6009942026,Exótico,107172.396627
-58.370838589099996,-34.599683422300004,Tipuana,Nativo/Autóctono
-58.3706680141,-34.6003450427,Tipuana,Nativo/Autóctono
-58.3825266875,-34.597464106,Ceiba,Nativo/Autóctono
-58.367219855600005,-34.6326150318,Nativo/Autóctono,108809.999215
-58.367192534,-34.6327599616,Nativo/Autóctono,108812.48449500001
-58.367118854,-34.6331025404,Nativo/Autóctono,108819.20937000001
-58.3669333212,-34.633597915100005,Nativo/Autóctono,108836.167751
-58.366838837799996,-34.6339154174,Nativo/Autóctono,108844.79313499999
-58.3719522214,-34.5906206936, DR.," AV."""
-58.371943173000005,-34.590521528000004, DR.," AV."""
-58.371633756,-34.5903826554, DR.," AV."""
-58.3928407146,-34.5982924725,Tipuana,Nativo/Autóctono
-58.392862118100005,-34.5982483141,Eucalyptus,Exótico
-58.392909958400004,-34.5980072956,Jacarandá,Nativo/Autóctono
-58.4196852309,-34.5715854229, PEDRO, PRES.
-58.4200147559,-34.571635028, PEDRO, PRES.
-58.4199902271,-34.571438864499996, PEDRO, PRES.
-58.4171401101,-34.5710626518, PEDRO, Pres.
-58.417094625699995,-34.5711372746, PEDRO, Pres.
-58.4100097402,-34.5846525085, CNEL., AV. - JUNCAL - SALGUERO
-58.4095845514,-34.5848207142, CNEL., AV. - JUNCAL - SALGUERO
-58.416659001899994,-34.5725936692, PEDRO, Pres.
-58.4164889038,-34.572756045700004, PEDRO, Pres.
-58.413695626499994,-34.575197246, AV. - CASARES," AV."""
-58.415463584899996,-34.5724358199, PEDRO, Pres.
-58.415359942399995,-34.5724411884, PEDRO, Pres.
-58.4153047958,-34.5724465757, PEDRO, Pres.
-58.415250405200005,-34.5724639525, PEDRO, Pres.
-58.415214858199995,-34.5724986444, PEDRO, Pres.
-58.4152815087,-34.5725778173, PEDRO, Pres.
-58.41530329850001,-34.5725886431, PEDRO, Pres.
-58.41542576810001,-34.572630067, PEDRO, Pres.
-58.4154576916,-34.572643330700004, PEDRO, Pres.
-58.4175108275,-34.5711077718, PEDRO, Pres.
-58.4174969734,-34.571133548, PEDRO, Pres.
-58.417293469700006,-34.571211537800004, PEDRO, Pres.
-58.4180159451,-34.5727260552, PEDRO, PRES.
-58.4170627754,-34.5735833391, JOHN F. - MONTT, PEDRO
-58.4166929332,-34.583798567399995,Agathis,Exótico
-58.3922806621,-34.597837372600004,Jacarandá,Nativo/Autóctono
-58.3922219201,-34.597818769,Phoenix,Exótico
-58.3928278403,-34.5975241652,Casuarina,Exótico
-58.391921201,-34.5976354217,Cedrus,Exótico
-58.39193286689999,-34.597890627,Jacarandá,Nativo/Autóctono
-58.3980520008,-34.5840510854,Nativo/Autóctono,105986.31924400001
-58.3977727682,-34.5838962491,Nativo/Autóctono,106011.944976
-58.3977402667,-34.5837833709,Exótico,106014.930498
-58.397695048900005,-34.583624422,Exótico,106019.09779
-58.3978270533,-34.583608086,Nativo/Autóctono,106006.989839
-58.397673865200005,-34.5835343564,Exótico,106021.046672
-58.3991827276,-34.599067123000005,Bignoniáceas,Jacarandá
-58.3992243322,-34.5991181664,Cupresáceas,Cupressus
-58.39923864359999,-34.5992212989,Cupresáceas,Cupressus
-58.399246460600004,-34.5992634905,Cupresáceas,Cupressus
-58.3992621879,-34.5993684266,Cupresáceas,Cupressus
-58.40668124810001,-34.597308745, JEAN - ANCHORENA, TOMAS M. DE
-58.3915328274,-34.5973362772,Exótico,106583.396385
-58.4164462025,-34.5896416398," AV.""",Leguminosas
-58.416380156,-34.5896260198," AV.""",Rosáceas
-58.408725984200004,-34.582980397600004, CNEL., AV. - JUNCAL - SALGUERO
-58.4087936371,-34.582860895799996, CNEL., AV. - JUNCAL - SALGUERO
-58.4115110009,-34.5761864982, AV. - CASARES," AV."""
-58.410524175,-34.5759691022, AV. - CASARES," AV."""
-58.4105477876,-34.576202767199995, AV. - CASARES," AV."""
-58.4102426027,-34.581626546799995, AV. - SCALABRINI ORTIZ, RAUL
-58.4120185495,-34.5707844294, AV. - ROLDAN, BELISARIO
-58.4120836403,-34.570732713299996, AV. - ROLDAN, BELISARIO
-58.4125138542,-34.5704164829, AV. - ROLDAN, BELISARIO
-58.4127640434,-34.570087737600005, AV. - ROLDAN, BELISARIO
-58.4109523259,-34.568481955900005, AV. - ROLDAN, BELISARIO
-58.3893312009,-34.5853340489,Arecaceas,Phoenix
-58.401624041800005,-34.5802282723," ALEJANDRO M. DE""",Lauráceas
-58.4155917266,-34.5720813303, Av. - MONTT, PEDRO
-58.4152060057,-34.571967868899996, PEDRO, Pres.
-58.415240823699996,-34.5720650584, PEDRO, Pres.
-58.4152983421,-34.5721046543, PEDRO, Pres.
-58.4153526364,-34.5720644709, PEDRO, Pres.
-58.416422237,-34.5715239227, PEDRO, Pres.
-58.4163219098,-34.5716450391, PEDRO, Pres.
-58.4099144592,-34.5688207262, AV. - ROLDAN, BELISARIO
-58.4202894459,-34.569576218200005, AV. - FREYRE, MARCELINO E.
-58.4200640397,-34.569449936999995, AV. - FREYRE, MARCELINO E.
-58.3933133586,-34.5853568407, DR., AV. - AGOTE
-58.3900354843,-34.585892464699995,Araucariaceas,Araucaria
-58.4170117796,-34.5735700688, JOHN F. - MONTT, PEDRO
-58.4170583542,-34.5732979394, JOHN F. - MONTT, PEDRO
-58.417189424600004,-34.5731588049, JOHN F. - MONTT, PEDRO
-58.417272473100006,-34.573148739699995, JOHN F. - MONTT, PEDRO
-58.4172343437,-34.573123485, JOHN F. - MONTT, PEDRO
-58.4041360805,-34.5761204418," AV.""",Leguminosas
-58.4081582541,-34.5852927127, CNEL., AV. - JUNCAL - SALGUERO
-58.415020573599996,-34.5724534061, PEDRO, Pres.
-58.4149390993,-34.572379365500005, PEDRO, Pres.
-58.4148996478,-34.5723811529, PEDRO, Pres.
-58.414883539399995,-34.5723453592, PEDRO, Pres.
-58.4148844277,-34.5723165132, PEDRO, Pres.
-58.4148382462,-34.5722716932, PEDRO, Pres.
-58.4148142525,-34.572303595, PEDRO, Pres.
-58.414846159899994,-34.5723446234, PEDRO, Pres.
-58.4147911899,-34.5722321012, PEDRO, Pres.
-58.414790306499995,-34.5722522031, PEDRO, Pres.
-58.414753788599995,-34.5722694064, PEDRO, Pres.
-58.4147306854,-34.5722688565, PEDRO, Pres.
-58.4146805733,-34.5722369256, PEDRO, Pres.
-58.4147605245,-34.5723057374, PEDRO, Pres.
-58.397392743999994,-34.598751664699996, PRES. - PARAGUAY - JUNIN - CORDOBA," AV."""
-58.397764412200004,-34.5985597656, PRES. - PARAGUAY - JUNIN - CORDOBA," AV."""
-58.3980328049,-34.5985578348, PRES. - PARAGUAY - JUNIN - CORDOBA," AV."""
-58.3985248489,-34.5996057515, PRES. - PARAGUAY - JUNIN - CORDOBA," AV."""
-58.3909797173,-34.5853937129, AV. - CENTRO CULTURAL RECOLETA - QUINTANA, MANUEL
-58.3908895471,-34.5853022533, AV. - CENTRO CULTURAL RECOLETA - QUINTANA, MANUEL
-58.391086251000004,-34.58559624, AV. - CENTRO CULTURAL RECOLETA - QUINTANA, MANUEL
-58.418632269700005,-34.5689247861, AV. - FREYRE, MARCELINO E.
-58.418099983699996,-34.568615847, AV. - FREYRE, MARCELINO E.
-58.4177350168,-34.5684347926, AV. - FREYRE, MARCELINO E.
-58.417047115500004,-34.568338443, AV. - FREYRE, MARCELINO E.
-58.4167227996,-34.568354998000004, AV. - FREYRE, MARCELINO E.
-58.4180152079,-34.5692150983, AV. - FREYRE, MARCELINO E.
-58.4173387313,-34.568336207899996, AV. - FREYRE, MARCELINO E.
-58.418419484,-34.5686397616, AV. - FREYRE, MARCELINO E.
-58.417250332799995,-34.5685742473, AV. - FREYRE, MARCELINO E.
-58.41939805689999,-34.5690940816, AV. - FREYRE, MARCELINO E.
-58.416773598999995,-34.5683232862, AV. - FREYRE, MARCELINO E.
-58.4177426258,-34.5684704927, AV. - FREYRE, MARCELINO E.
-58.4168206797,-34.5683161825, AV. - FREYRE, MARCELINO E.
-58.418873384099996,-34.5692217196, AV. - FREYRE, MARCELINO E.
-58.420285656000004,-34.569528530300005, AV. - FREYRE, MARCELINO E.
-58.4181939124,-34.568629403, AV. - FREYRE, MARCELINO E.
-58.4171631153,-34.5684440458, AV. - FREYRE, MARCELINO E.
-58.4186834542,-34.5691954191, AV. - FREYRE, MARCELINO E.
-58.419875580500005,-34.569316547, AV. - FREYRE, MARCELINO E.
-58.4185297422,-34.5686850542, AV. - FREYRE, MARCELINO E.
-58.417613093199996,-34.5684005828, AV. - FREYRE, MARCELINO E.
-58.4168945666,-34.5683114325, AV. - FREYRE, MARCELINO E.
-58.4175813869,-34.5685926695, AV. - FREYRE, MARCELINO E.
-58.4172837583,-34.568829099, AV. - FREYRE, MARCELINO E.
-58.4183540785,-34.5688842104, AV. - FREYRE, MARCELINO E.
-58.4175333803,-34.5686997438, AV. - FREYRE, MARCELINO E.
-58.4184480812,-34.568964383200004, AV. - FREYRE, MARCELINO E.
-58.4177761096,-34.5686196946, AV. - FREYRE, MARCELINO E.
-58.416773525699995,-34.568456610300004, AV. - FREYRE, MARCELINO E.
-58.4180847784,-34.5711724364, PEDRO, Pres.
-58.41807119479999,-34.5711000452, PEDRO, Pres.
-58.418064535,-34.5711228494, PEDRO, Pres.
-58.4180425374,-34.5710931837, PEDRO, Pres.
-58.4179260349,-34.5711031471, PEDRO, Pres.
-58.420480006300004,-34.5713761139, PEDRO, PRES.
-58.4203464193,-34.5715514893, PEDRO, PRES.
-58.416600137399996,-34.571437090500005, PEDRO, Pres.
-58.3877410744,-34.5848270115, CARLOS, DR. - QUIROGA
-58.3874302478,-34.5844325281, CARLOS, DR. - QUIROGA
-58.418386234799996,-34.571332553000005, PEDRO, Pres.
-58.4185769027,-34.5714151045, PEDRO, Pres.
-58.4185476287,-34.5713372991, PEDRO, Pres.
-58.39665812770001,-34.5837019305,Exótico,106114.225813
-58.3964445654,-34.5836187015,Exótico,106133.822451
-58.4176594659,-34.5747585064, JOHN F. - DEL LIBERTADOR, AV. - COLOMBIA
-58.417924397,-34.574564973200005, JOHN F. - DEL LIBERTADOR, AV. - COLOMBIA
-58.416815075600006,-34.5761368643, JOHN F. - DEL LIBERTADOR, AV. - COLOMBIA
-58.4168330874,-34.576083235, JOHN F. - DEL LIBERTADOR, AV. - COLOMBIA
-58.416902102899996,-34.5760313376, JOHN F. - DEL LIBERTADOR, AV. - COLOMBIA
-58.4166632225,-34.5736358336, JOHN F. - MONTT, PEDRO
-58.4166718167,-34.573268046500004, JOHN F. - MONTT, PEDRO
-58.4169778263,-34.5732820438, JOHN F. - MONTT, PEDRO
-58.419609450900005,-34.564902965, AV. Y FIGUEROA ALCORTA, PRES.
-58.419629413,-34.5648630378, AV. Y FIGUEROA ALCORTA, PRES.
-58.419530837299995,-34.5647823234, AV. Y FIGUEROA ALCORTA, PRES.
-58.4194552413,-34.5647266773, AV. Y FIGUEROA ALCORTA, PRES.
-58.41926549390001,-34.564578231599995, AV. Y FIGUEROA ALCORTA, PRES.
-58.41923085609999,-34.5645504547, AV. Y FIGUEROA ALCORTA, PRES.
-58.4190860657,-34.5644939724, AV. Y FIGUEROA ALCORTA, PRES.
-58.4189109508,-34.5642891006, AV. Y FIGUEROA ALCORTA, PRES.
-58.4188774012,-34.5642647495, AV. Y FIGUEROA ALCORTA, PRES.
-58.396780936899994,-34.5823559588,Bombacáceas,Ceiba
-58.397473715100006,-34.5826056708,Leguminosas,Erythrina
-58.3969151677,-34.582001582800004,Mirtáceas,Eucalyptus
-58.39682480729999,-34.582423771100004,Leguminosas,Tipuana
-58.3972151105,-34.582422088099996,Bignoniáceas,Jacarandá
-58.3971640253,-34.5827975127,Leguminosas,Tipuana
-58.3966909642,-34.582148577699996,Araucariaceas,Araucaria
-58.39254182649999,-34.597872679299996,Jacarandá,Nativo/Autóctono
-58.39250422600001,-34.597862201,Jacarandá,Nativo/Autóctono
-58.3926848099,-34.5977918119,Eucalyptus,Exótico
-58.3927868822,-34.584995691799996, DR., AV. - AGOTE
-58.393883799799994,-34.5843538553, DR., AV. - AGOTE
-58.3939969401,-34.5847469491, DR., AV. - AGOTE
-58.3940471611,-34.584778437800004, DR., AV. - AGOTE
-58.4114999114,-34.574720561199996, AV. - CASARES," AV."""
-58.411511547399996,-34.5745836363, AV. - CASARES," AV."""
-58.4109732488,-34.574641102, AV. - CASARES," AV."""
-58.411012788,-34.5746756441, AV. - CASARES," AV."""
-58.4110868691,-34.5747191252, AV. - CASARES," AV."""
-58.4112776486,-34.5746210382, AV. - CASARES," AV."""
-58.4113725775,-34.5747895585, AV. - CASARES," AV."""
-58.411396945,-34.5748621352, AV. - CASARES," AV."""
-58.418785144,-34.564190076399996, AV. Y FIGUEROA ALCORTA, PRES.
-58.4186655499,-34.564088530300005, AV. Y FIGUEROA ALCORTA, PRES.
-58.404334911199996,-34.5766819579," AV.""",Aceráceas
-58.407995673100004,-34.583732689099996, CNEL., AV. - JUNCAL - SALGUERO
-58.4082959288,-34.58376816, CNEL., AV. - JUNCAL - SALGUERO
